RT_search,condition,distractor_suppression,load,memory_resp,practice,search_resp,subject_nr,suppressed
728.580951691,no,absent,2,1,no,1,42,yes
609.425067902,no,absent,1,1,no,1,42,no
934.102058411,rel-match,suppressed,2,1,no,1,42,yes
785.198926926,rel-match,suppressed,1,0,no,1,42,yes
701.766967773,no,absent,2,0,no,1,42,yes
769.114017487,no,absent,1,0,no,1,42,yes
694.519042969,no,absent,1,1,no,1,42,no
679.261922836,unrel,suppressed,2,0,no,1,42,yes
700.073003769,rel-mis,suppressed,1,1,no,1,42,yes
585.218191147,no,absent,2,1,no,1,42,yes
1056.46085739,rel-match,suppressed,2,0,no,1,42,yes
996.743917465,unrel,non-suppressed,1,1,no,1,42,no
958.286046982,unrel,suppressed,2,1,no,1,42,yes
683.548927307,no,absent,2,1,no,1,42,yes
779.258012772,rel-match,non-suppressed,2,0,no,1,42,no
787.281036377,rel-mis,suppressed,1,1,no,1,42,yes
947.412967682,unrel,suppressed,1,1,no,1,42,yes
627.272844315,unrel,suppressed,2,0,no,1,42,yes
704.322099686,unrel,non-suppressed,1,1,no,1,42,no
876.707077026,unrel,suppressed,1,0,no,1,42,yes
840.154886246,rel-mis,suppressed,1,1,no,1,42,yes
972.079992294,no,absent,1,0,no,1,42,yes
883.702993393,rel-match,suppressed,2,1,no,1,42,yes
655.181884766,rel-mis,suppressed,2,0,no,1,42,yes
671.3950634,rel-mis,non-suppressed,2,1,no,1,42,no
950.438022614,rel-mis,non-suppressed,1,1,no,1,42,no
779.773950577,no,absent,1,1,no,1,42,no
1490.21816254,rel-match,non-suppressed,1,1,no,1,42,no
879.955053329,rel-mis,suppressed,1,1,no,1,42,yes
807.911872864,unrel,suppressed,2,1,no,1,42,yes
811.325073242,no,absent,1,1,no,1,42,yes
662.925004959,no,absent,2,0,no,1,42,no
1216.07208252,unrel,suppressed,1,1,no,1,42,yes
737.105846405,rel-match,suppressed,1,1,no,1,42,yes
1081.38799667,rel-match,suppressed,1,1,no,1,42,yes
730.381965637,rel-match,suppressed,1,1,no,1,42,yes
699.450016022,rel-mis,suppressed,2,1,no,1,42,yes
981.174945831,unrel,non-suppressed,2,1,no,1,42,no
727.479934692,rel-mis,suppressed,2,1,no,1,42,yes
738.352060318,rel-match,non-suppressed,1,1,no,1,42,no
823.824882507,rel-mis,non-suppressed,1,1,no,1,42,no
822.570085526,rel-match,suppressed,2,1,no,1,42,yes
687.479972839,no,absent,2,1,no,1,42,yes
642.313957214,no,absent,2,1,no,1,42,no
536.462068558,no,absent,1,1,no,1,42,yes
703.999042511,rel-mis,non-suppressed,2,1,no,1,42,no
746.697902679,rel-mis,suppressed,2,0,no,1,42,yes
651.115894318,unrel,non-suppressed,2,0,no,1,42,no
878.498077393,rel-match,non-suppressed,2,1,no,1,42,no
751.40786171,unrel,suppressed,1,1,no,1,42,yes
916.440010071,rel-mis,suppressed,1,1,no,1,42,yes
545.05109787,rel-mis,non-suppressed,2,0,no,1,42,no
759.068965912,unrel,suppressed,2,1,no,1,42,yes
606.573104858,unrel,suppressed,2,0,no,1,42,yes
644.645929337,rel-match,suppressed,2,1,no,1,42,yes
1046.86307907,rel-match,non-suppressed,1,1,no,1,42,no
895.790100098,unrel,non-suppressed,1,0,no,1,42,no
760.864973068,rel-match,suppressed,2,1,no,1,42,yes
969.084978104,no,absent,2,1,no,1,42,yes
753.244161606,no,absent,2,0,no,1,42,yes
693.625926971,unrel,suppressed,1,1,no,1,42,yes
705.848932266,rel-match,non-suppressed,1,1,no,1,42,no
848.228931427,rel-mis,non-suppressed,1,1,no,1,42,no
879.440069199,rel-match,suppressed,1,1,no,1,42,yes
701.020002365,rel-mis,suppressed,1,1,no,1,42,yes
668.86305809,rel-match,suppressed,2,0,no,1,42,yes
631.807088852,unrel,suppressed,2,1,no,1,42,yes
675.363063812,no,absent,2,0,no,1,42,yes
801.247835159,no,absent,2,1,no,1,42,no
610.269069672,rel-match,suppressed,1,1,no,1,42,yes
875.814914703,rel-mis,suppressed,2,1,no,1,42,yes
932.651996613,rel-match,non-suppressed,2,1,no,1,42,no
700.940132141,unrel,non-suppressed,2,1,no,1,42,no
631.216049194,rel-mis,non-suppressed,2,1,no,1,42,no
682.811975479,no,absent,2,1,no,1,42,yes
687.787055969,no,absent,1,1,no,1,42,yes
600.093126297,rel-match,suppressed,2,1,no,1,42,yes
591.056108475,unrel,non-suppressed,2,0,no,1,42,no
660.579919815,unrel,suppressed,1,1,no,1,42,yes
1410.84194183,no,absent,1,1,no,1,42,yes
804.771900177,rel-match,non-suppressed,2,0,no,1,42,no
651.572942734,rel-mis,suppressed,2,1,no,1,42,yes
1119.11702156,no,absent,1,1,no,1,42,no
738.512039185,no,absent,1,0,no,1,42,yes
621.129989624,rel-mis,suppressed,2,1,no,1,42,yes
637.096881866,rel-match,suppressed,1,0,no,1,42,yes
973.260164261,unrel,suppressed,1,1,no,1,42,yes
598.573923111,unrel,suppressed,2,1,no,1,42,yes
1190.65117836,no,absent,1,1,no,1,42,no
722.15795517,no,absent,2,1,no,1,42,no
702.1920681,no,absent,1,1,no,1,42,yes
594.457149506,rel-mis,suppressed,2,1,no,1,42,yes
1397.37391472,rel-mis,non-suppressed,1,1,no,1,42,no
686.456918716,rel-mis,suppressed,1,1,no,1,42,yes
932.075023651,unrel,suppressed,1,1,no,1,42,yes
929.030179977,unrel,non-suppressed,1,1,no,1,42,no
661.350011826,rel-match,suppressed,1,0,no,1,42,yes
753.640890121,rel-match,non-suppressed,2,1,no,1,42,no
708.920955658,no,absent,1,0,no,1,42,yes
980.031013489,unrel,non-suppressed,1,1,no,1,42,no
596.240997314,rel-mis,suppressed,2,1,no,1,42,yes
769.397974014,unrel,non-suppressed,2,1,no,1,42,no
618.399858475,no,absent,2,1,no,1,42,yes
770.455121994,no,absent,1,0,no,1,42,yes
699.156999588,no,absent,1,1,no,1,42,yes
810.980081558,unrel,suppressed,2,1,no,1,42,yes
1684.37480927,rel-match,non-suppressed,1,0,no,1,42,no
685.306787491,rel-match,suppressed,1,0,no,1,42,yes
764.214038849,unrel,suppressed,2,1,no,1,42,yes
729.542970657,rel-match,suppressed,2,1,no,1,42,yes
654.15096283,no,absent,2,0,no,0,42,no
849.275112152,unrel,suppressed,1,1,no,1,42,yes
689.651012421,no,absent,2,1,no,1,42,yes
647.875070572,rel-match,suppressed,2,1,no,1,42,yes
634.922981262,no,absent,1,1,no,1,42,no
700.568914413,rel-mis,non-suppressed,2,1,no,1,42,no
730.028867722,rel-match,suppressed,2,1,no,1,42,yes
639.244794846,rel-mis,suppressed,1,1,no,1,42,yes
812.265872955,unrel,suppressed,1,0,no,1,42,yes
662.482023239,unrel,suppressed,1,1,no,1,42,yes
804.831027985,rel-match,suppressed,1,0,no,1,42,yes
700.350999832,no,absent,2,0,no,1,42,yes
761.449098587,rel-match,non-suppressed,2,0,no,1,42,no
601.665019989,rel-match,suppressed,2,1,no,1,42,yes
644.325971603,rel-mis,suppressed,2,1,no,1,42,yes
677.682876587,no,absent,1,1,no,1,42,yes
707.794904709,unrel,suppressed,2,0,no,1,42,yes
693.959951401,rel-mis,suppressed,2,0,no,1,42,yes
734.028816223,unrel,suppressed,1,0,no,1,42,yes
842.489004135,rel-mis,suppressed,1,1,no,1,42,yes
609.683036804,rel-mis,suppressed,1,0,no,1,42,yes
716.593980789,rel-match,suppressed,1,1,no,1,42,yes
723.218917847,no,absent,2,1,no,1,42,yes
660.822153091,rel-mis,non-suppressed,1,1,no,1,42,no
964.744091034,rel-mis,non-suppressed,1,1,no,1,42,no
649.234056473,rel-match,suppressed,1,1,no,1,42,yes
1000.17094612,rel-match,non-suppressed,1,1,no,1,42,no
699.048995972,no,absent,1,0,no,1,42,no
653.971910477,rel-mis,suppressed,2,1,no,1,42,yes
742.789030075,no,absent,2,1,no,1,42,no
843.514204025,unrel,suppressed,2,0,no,1,42,yes
665.92502594,rel-mis,non-suppressed,2,1,no,1,42,no
644.114971161,rel-mis,suppressed,1,0,no,1,42,yes
690.861940384,unrel,non-suppressed,1,1,no,1,42,no
1355.87501526,rel-mis,suppressed,1,1,no,1,42,yes
637.933015823,unrel,suppressed,1,1,no,1,42,yes
682.02495575,rel-mis,non-suppressed,2,1,no,1,42,no
591.073989868,rel-mis,non-suppressed,2,0,no,1,42,no
706.866025925,unrel,non-suppressed,1,1,no,1,42,no
795.622825623,no,absent,2,0,no,1,42,yes
632.523059845,unrel,non-suppressed,2,1,no,1,42,no
586.489915848,rel-match,suppressed,1,1,no,1,42,yes
719.902992249,unrel,suppressed,2,1,no,1,42,yes
593.683004379,rel-mis,suppressed,2,0,no,1,42,yes
692.301988602,no,absent,2,1,no,1,42,yes
827.031850815,rel-mis,suppressed,2,1,no,1,42,yes
629.831075668,no,absent,1,1,no,1,42,no
675.764799118,rel-match,non-suppressed,2,1,no,1,42,no
1024.38807487,unrel,non-suppressed,2,0,no,1,42,no
1105.9820652,rel-match,suppressed,1,0,no,1,42,yes
758.334875107,unrel,suppressed,2,1,no,1,42,yes
724.154949188,unrel,suppressed,2,0,no,1,42,yes
615.189790726,rel-mis,suppressed,1,1,no,1,42,yes
1575.02198219,rel-match,non-suppressed,1,1,no,1,42,no
772.310972214,rel-mis,non-suppressed,1,1,no,1,42,no
695.287227631,no,absent,1,1,no,1,42,yes
585.360050201,rel-match,suppressed,2,0,no,1,42,yes
701.992034912,rel-mis,suppressed,2,1,no,1,42,yes
711.102962494,no,absent,1,0,no,1,42,yes
635.093927383,no,absent,1,1,no,1,42,no
679.5129776,no,absent,1,1,no,1,42,yes
1090.52705765,unrel,non-suppressed,1,1,no,1,42,no
891.670942307,unrel,suppressed,1,0,no,1,42,yes
767.225980759,rel-match,non-suppressed,2,0,no,1,42,no
658.041954041,rel-match,non-suppressed,1,1,no,1,42,no
957.365989685,rel-mis,suppressed,1,0,no,1,42,yes
663.389921188,unrel,suppressed,1,0,no,1,42,yes
779.694080353,rel-match,suppressed,2,0,no,1,42,yes
734.50088501,no,absent,2,0,no,1,42,no
526.938915253,rel-mis,suppressed,2,1,no,1,42,yes
922.660112381,no,absent,2,1,no,1,42,no
860.900878906,rel-match,suppressed,1,1,no,1,42,yes
793.467998505,rel-mis,suppressed,1,1,no,1,42,yes
679.719924927,no,absent,1,1,no,1,42,yes
945.981025696,rel-mis,non-suppressed,1,1,no,1,42,no
883.974075317,rel-match,suppressed,1,1,no,1,42,yes
787.724971771,unrel,suppressed,2,1,no,1,42,yes
730.319976807,rel-match,suppressed,2,0,no,1,42,yes
722.344875336,no,absent,2,1,no,1,42,yes
672.372102737,no,absent,2,1,no,1,42,yes
1194.39888,unrel,suppressed,1,1,no,1,42,yes
819.99206543,rel-mis,suppressed,1,1,no,1,42,yes
1069.21982765,unrel,non-suppressed,2,1,no,1,42,no
689.711093903,unrel,suppressed,1,1,no,1,42,yes
639.957904816,unrel,suppressed,2,1,no,1,42,yes
714.949846268,unrel,suppressed,1,1,no,1,42,yes
605.608940125,rel-match,suppressed,1,0,no,1,42,yes
837.754011154,rel-match,suppressed,1,1,no,1,42,yes
735.074043274,no,absent,2,1,no,1,42,yes
1107.07592964,unrel,suppressed,2,1,no,1,42,yes
719.608068466,rel-mis,suppressed,2,0,no,1,42,yes
924.304962158,rel-match,non-suppressed,2,1,no,1,42,no
793.657779694,rel-match,suppressed,2,1,no,1,42,yes
839.020967484,rel-mis,suppressed,1,1,no,1,42,yes
1077.27313042,unrel,suppressed,2,1,no,1,42,yes
869.820833206,unrel,suppressed,2,1,no,1,42,yes
651.482105255,no,absent,1,1,no,1,42,no
1185.73284149,no,absent,1,1,no,1,42,yes
616.77312851,no,absent,1,1,no,1,42,yes
961.184024811,unrel,non-suppressed,1,1,no,1,42,no
937.553167343,rel-mis,non-suppressed,2,1,no,1,42,no
745.771884918,rel-mis,suppressed,1,0,no,1,42,yes
653.739213943,no,absent,1,0,no,1,42,no
698.086977005,rel-mis,suppressed,2,1,no,1,42,yes
1152.65512466,rel-match,non-suppressed,1,1,no,1,42,no
558.203935623,rel-mis,non-suppressed,1,1,no,1,42,no
895.28799057,rel-mis,non-suppressed,1,1,no,1,42,no
671.630144119,no,absent,2,1,no,1,42,no
833.115100861,no,absent,2,1,no,1,42,yes
704.1451931,rel-mis,suppressed,2,1,no,1,42,yes
535.337209702,rel-match,suppressed,2,1,no,1,42,yes
933.945894241,rel-mis,non-suppressed,2,1,no,1,42,no
1058.34507942,unrel,non-suppressed,2,1,no,1,42,no
947.842121124,rel-match,non-suppressed,2,0,no,1,42,no
682.039022446,rel-match,non-suppressed,1,1,no,1,42,no
627.207040787,no,absent,2,0,no,1,42,yes
673.723936081,rel-mis,suppressed,2,0,no,1,42,yes
812.146902084,unrel,non-suppressed,1,1,no,1,42,no
761.234045029,rel-match,suppressed,1,1,no,1,42,yes
886.523008347,rel-mis,suppressed,1,0,no,1,42,yes
638.28587532,rel-match,suppressed,2,1,no,1,42,yes
793.557167053,no,absent,1,1,no,1,42,yes
1452.10695267,unrel,suppressed,1,0,no,1,42,yes
801.460027695,rel-match,suppressed,1,0,no,1,42,yes
778.006792068,no,absent,2,1,no,1,42,no
611.41204834,no,absent,1,0,no,1,42,yes
560.765981674,rel-match,suppressed,2,0,no,1,42,yes
718.550920486,no,absent,2,1,no,1,42,yes
957.791805267,rel-mis,suppressed,1,1,no,1,44,yes
720.97992897,no,absent,2,1,no,1,44,no
900.635957718,no,absent,1,1,no,1,44,yes
574.088096619,unrel,suppressed,1,0,no,1,44,yes
1217.11206436,rel-match,suppressed,1,1,no,1,44,yes
1004.4260025,rel-match,suppressed,2,1,no,1,44,yes
786.708831787,unrel,suppressed,2,1,no,1,44,yes
1312.91079521,rel-match,suppressed,2,1,no,1,44,yes
715.159893036,no,absent,1,1,no,1,44,yes
1181.43200874,rel-mis,suppressed,2,1,no,1,44,yes
1188.4868145,rel-match,suppressed,1,1,no,1,44,yes
1216.73798561,unrel,suppressed,2,1,no,1,44,yes
761.061906815,no,absent,2,1,no,1,44,yes
1157.95898438,rel-mis,suppressed,1,1,no,1,44,yes
774.517059326,no,absent,1,1,no,1,44,yes
680.118083954,no,absent,2,0,no,1,44,yes
1314.31913376,rel-match,non-suppressed,1,1,no,1,44,no
675.961971283,unrel,non-suppressed,2,1,no,1,44,no
757.607936859,no,absent,2,0,no,1,44,yes
854.125976562,rel-match,non-suppressed,2,1,no,1,44,no
730.082035065,rel-match,suppressed,1,1,no,1,44,yes
1222.71990776,rel-mis,suppressed,1,0,no,1,44,yes
874.913215637,unrel,suppressed,2,1,no,1,44,yes
858.249902725,no,absent,1,1,no,1,44,yes
647.323846817,no,absent,2,1,no,1,44,no
1150.13003349,rel-mis,suppressed,1,1,no,1,44,yes
749.159097672,unrel,non-suppressed,2,1,no,1,44,no
1019.06514168,rel-match,suppressed,1,1,no,1,44,yes
1083.71901512,rel-mis,suppressed,2,1,no,1,44,yes
861.49597168,no,absent,1,1,no,1,44,no
1083.13989639,rel-match,suppressed,2,1,no,1,44,yes
723.028182983,rel-match,non-suppressed,2,1,no,1,44,no
704.092979431,rel-mis,non-suppressed,1,0,no,1,44,no
860.828876495,unrel,non-suppressed,1,1,no,1,44,no
689.287185669,rel-mis,suppressed,2,1,no,1,44,yes
1039.97802734,rel-mis,non-suppressed,2,1,no,1,44,no
1172.22714424,rel-mis,suppressed,2,1,no,1,44,yes
1190.58513641,unrel,suppressed,1,1,no,1,44,yes
756.969928741,rel-mis,non-suppressed,2,1,no,1,44,no
804.347038269,no,absent,1,1,no,1,44,no
709.893941879,rel-mis,non-suppressed,1,1,no,1,44,no
1171.92482948,unrel,suppressed,2,1,no,1,44,yes
656.815052032,rel-match,non-suppressed,1,1,no,1,44,no
690.527915955,no,absent,2,0,no,1,44,yes
1122.1909523,rel-match,suppressed,2,1,no,1,44,yes
614.864110947,unrel,suppressed,1,1,no,1,44,yes
1091.27783775,unrel,suppressed,1,1,no,1,44,yes
843.796014786,no,absent,1,1,no,1,44,no
786.427021027,no,absent,2,0,no,1,44,yes
908.90789032,rel-match,suppressed,2,0,no,1,44,yes
814.394950867,rel-match,non-suppressed,1,1,no,1,44,no
734.423875809,unrel,suppressed,1,1,no,1,44,yes
816.533088684,rel-mis,suppressed,2,1,no,1,44,yes
782.748937607,rel-match,suppressed,1,1,no,1,44,yes
988.440990448,rel-mis,suppressed,2,1,no,1,44,yes
778.50317955,unrel,suppressed,2,0,no,1,44,yes
877.988815308,rel-match,suppressed,1,1,no,1,44,yes
688.915014267,no,absent,1,1,no,1,44,yes
575.901985168,rel-mis,non-suppressed,1,1,no,1,44,no
1449.96500015,unrel,suppressed,2,1,no,1,44,yes
656.994104385,unrel,non-suppressed,2,1,no,1,44,no
537.181138992,no,absent,2,1,no,1,44,yes
1040.35592079,rel-match,suppressed,2,1,no,1,44,yes
716.281175613,no,absent,2,0,no,1,44,yes
917.824983597,rel-mis,suppressed,2,0,no,1,44,yes
833.773136139,rel-match,non-suppressed,1,0,no,1,44,no
588.963985443,rel-mis,non-suppressed,2,1,no,1,44,no
924.499988556,rel-mis,suppressed,1,1,no,1,44,yes
748.652935028,unrel,non-suppressed,2,1,no,1,44,no
924.274921417,rel-match,non-suppressed,2,0,no,1,44,no
963.525772095,rel-match,suppressed,1,1,no,1,44,yes
801.573038101,rel-mis,non-suppressed,1,1,no,1,44,no
1074.78189468,rel-mis,suppressed,2,1,no,1,44,yes
545.649051666,no,absent,1,1,no,1,44,yes
709.962129593,no,absent,2,1,no,1,44,no
593.219995499,no,absent,2,1,no,1,44,no
1032.14907646,no,absent,1,1,no,1,44,no
636.77406311,unrel,non-suppressed,1,1,no,1,44,no
631.046056747,no,absent,1,1,no,1,44,yes
1143.83101463,rel-match,non-suppressed,2,0,no,1,44,no
629.681110382,rel-mis,suppressed,1,1,no,1,44,yes
655.988931656,unrel,suppressed,2,1,no,1,44,yes
627.202033997,no,absent,1,0,no,1,44,yes
706.748962402,rel-match,suppressed,2,1,no,1,44,yes
926.120042801,rel-mis,suppressed,1,1,no,1,44,yes
664.506912231,no,absent,2,0,no,1,44,yes
505.99694252,rel-mis,non-suppressed,2,0,no,1,44,no
672.017097473,rel-match,suppressed,1,0,no,1,44,yes
1018.846035,rel-mis,suppressed,1,0,no,1,44,yes
606.31108284,rel-match,suppressed,2,1,no,1,44,yes
1037.67490387,unrel,suppressed,2,0,no,1,44,yes
739.581108093,unrel,suppressed,1,1,no,1,44,yes
745.77498436,unrel,non-suppressed,1,1,no,1,44,no
662.271022797,unrel,suppressed,1,1,no,1,44,yes
615.547895432,unrel,non-suppressed,2,1,no,1,44,no
696.590900421,no,absent,1,1,no,1,44,yes
608.613014221,unrel,suppressed,1,1,no,1,44,yes
780.595064163,rel-match,suppressed,2,1,no,1,44,yes
704.070091248,no,absent,2,0,no,1,44,yes
568.706989288,no,absent,2,0,no,1,44,no
482.875108719,rel-mis,suppressed,2,1,no,1,44,yes
740.252017975,no,absent,2,1,no,1,44,yes
834.915876389,unrel,suppressed,2,0,no,1,44,yes
692.82412529,no,absent,1,1,no,1,44,yes
638.601064682,rel-mis,non-suppressed,2,0,no,1,44,no
820.065975189,unrel,suppressed,2,0,no,1,44,yes
678.791046143,unrel,suppressed,2,1,no,1,44,yes
719.38586235,rel-mis,suppressed,2,1,no,1,44,yes
1052.49094963,rel-match,non-suppressed,1,1,no,1,44,no
596.946001053,rel-match,suppressed,1,1,no,1,44,yes
906.034946442,unrel,non-suppressed,1,1,no,1,44,no
781.147003174,rel-match,suppressed,2,0,no,1,44,yes
728.940963745,rel-match,non-suppressed,2,1,no,1,44,no
582.075834274,no,absent,1,0,no,1,44,yes
639.831066132,unrel,non-suppressed,1,1,no,1,44,no
604.074001312,rel-mis,non-suppressed,1,1,no,1,44,no
601.824045181,rel-match,non-suppressed,2,1,no,1,44,no
419.550895691,rel-mis,suppressed,1,1,no,1,44,yes
627.5639534,unrel,suppressed,1,1,no,1,44,yes
705.086946487,rel-match,non-suppressed,1,1,no,1,44,no
549.295902252,unrel,non-suppressed,2,1,no,1,44,no
1027.14300156,rel-mis,non-suppressed,1,0,no,1,44,no
562.269926071,rel-match,suppressed,2,0,no,1,44,yes
875.400066376,rel-mis,suppressed,1,1,no,1,44,yes
506.98184967,rel-match,suppressed,1,1,no,1,44,yes
708.338975906,unrel,suppressed,2,1,no,1,44,yes
902.611017227,no,absent,2,1,no,1,44,yes
515.706062317,unrel,suppressed,1,1,no,1,44,yes
667.93012619,rel-mis,non-suppressed,2,0,no,1,44,no
636.435031891,no,absent,1,1,no,1,44,no
507.724046707,no,absent,2,0,no,1,44,yes
682.410001755,rel-mis,suppressed,1,1,no,1,44,yes
763.203859329,no,absent,1,1,no,1,44,no
637.504816055,no,absent,2,1,no,1,44,no
584.002017975,no,absent,1,1,no,1,44,yes
537.782907486,unrel,suppressed,1,1,no,1,44,yes
533.364057541,rel-mis,suppressed,2,1,no,1,44,yes
925.645828247,rel-mis,suppressed,2,1,no,1,44,yes
1041.66197777,rel-mis,suppressed,1,1,no,1,44,yes
614.032030106,rel-match,suppressed,1,0,no,1,44,yes
826.27415657,rel-match,suppressed,1,1,no,1,44,yes
717.716932297,rel-match,suppressed,2,1,no,1,44,yes
971.883058548,no,absent,1,0,no,1,44,yes
763.089179993,unrel,suppressed,1,1,no,1,44,yes
683.878898621,unrel,non-suppressed,2,1,no,1,44,no
616.774082184,no,absent,2,1,no,1,44,yes
678.338050842,no,absent,1,1,no,1,44,no
865.892887115,rel-match,suppressed,1,1,no,1,44,yes
620.261907578,unrel,non-suppressed,2,0,no,1,44,no
839.549064636,rel-mis,suppressed,2,1,no,1,44,yes
879.60100174,rel-match,suppressed,1,1,no,1,44,yes
933.984994888,rel-mis,non-suppressed,2,1,no,1,44,no
622.367858887,no,absent,2,0,no,1,44,yes
582.0748806,rel-mis,suppressed,1,1,no,1,44,yes
612.228155136,rel-match,non-suppressed,2,1,no,1,44,no
695.746898651,unrel,non-suppressed,1,1,no,1,44,no
423.804998398,no,absent,1,0,no,1,44,yes
861.242055893,no,absent,1,1,no,1,44,no
957.090854645,rel-mis,suppressed,1,1,no,1,44,yes
573.018074036,unrel,suppressed,1,1,no,1,44,yes
727.497816086,rel-mis,non-suppressed,1,0,no,1,44,no
662.265062332,rel-mis,non-suppressed,1,1,no,1,44,no
683.338880539,rel-mis,suppressed,2,1,no,1,44,yes
746.426105499,rel-mis,non-suppressed,2,1,no,1,44,no
744.005918503,rel-match,suppressed,2,0,no,1,44,yes
763.242006302,unrel,suppressed,2,0,no,1,44,yes
857.756137848,rel-mis,suppressed,1,1,no,1,44,yes
662.988901138,no,absent,1,1,no,1,44,yes
597.693920135,rel-match,suppressed,2,1,no,1,44,yes
802.902936935,rel-match,non-suppressed,1,1,no,1,44,no
582.654953003,no,absent,2,1,no,1,44,yes
630.375862122,no,absent,1,1,no,1,44,yes
566.978931427,unrel,suppressed,2,1,no,1,44,yes
734.548091888,no,absent,2,1,no,1,44,no
803.133010864,no,absent,2,1,no,1,44,no
605.94201088,rel-match,non-suppressed,1,1,no,1,44,no
749.048948288,unrel,suppressed,1,1,no,1,44,yes
771.180868149,unrel,suppressed,2,1,no,1,44,yes
771.976947784,rel-mis,suppressed,2,1,no,1,44,yes
531.30698204,rel-match,suppressed,2,1,no,1,44,yes
641.775131226,unrel,non-suppressed,1,1,no,1,44,no
557.624101639,rel-match,suppressed,1,1,no,1,44,yes
619.485139847,rel-match,non-suppressed,2,1,no,1,44,no
725.89802742,unrel,suppressed,1,0,no,1,44,yes
819.061040878,rel-mis,suppressed,1,1,no,1,44,yes
748.873949051,unrel,suppressed,2,0,no,1,44,yes
615.545034409,rel-match,suppressed,2,1,no,1,44,yes
711.499929428,rel-mis,suppressed,2,1,no,1,44,yes
623.432159424,no,absent,2,1,no,1,44,yes
693.71509552,rel-match,suppressed,1,1,no,1,44,yes
648.180007935,rel-mis,suppressed,2,1,no,1,44,yes
862.34998703,unrel,non-suppressed,2,1,no,1,44,no
718.137979507,no,absent,2,1,no,1,44,yes
580.923080444,rel-match,non-suppressed,1,1,no,1,44,no
614.259004593,rel-mis,suppressed,1,1,no,1,44,yes
659.318208694,no,absent,2,0,no,1,44,no
748.661994934,rel-match,suppressed,2,1,no,1,44,yes
880.491018295,no,absent,2,1,no,1,44,yes
861.048936844,no,absent,1,0,no,1,44,no
